ID,title,clipper,PreviewImageUrl
AcceptableBelovedMelonSSSsss-z6fD2RIXZ5Pi-EAG,Loading,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/91f8bd4a-1815-4f8a-8609-ad153692d751/landscape/thumb/thumb-0000000000-480x272.jpg
FancyPluckyBatM4xHeh--i73b1F0rqgMk77_,Совет уровня цитаток из пикабу,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/9449b24c-93b2-44bb-aad5-02e209c578c0/landscape/thumb/thumb-0000000000-480x272.jpg
QuaintCrunchySharkShazBotstix-pA7A0tpUusRblnaE,Не доверяй мыши,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/3b76c418-15f1-444f-8048-670db02404f1/landscape/thumb/thumb-0000000000-480x272.jpg
PlainAntediluvianSoybeanPupper-0qVWWPur0hH2ArND,Эпики уничтожили XBOX??? Майнкрафт и форзу можно закрывать,wostok_wq,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/95b9ef92-d27a-4251-9eda-a9bac067e6ea/landscape/thumb/thumb-0000000000-480x272.jpg
NastyDeadVelociraptorPeanutButterJellyTime-8pVc7Uz9EZOIKgLy,63274 смерть барда по чистой (глупости) случайности,wostok_wq,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/80ac7046-0bb3-4e31-8eba-d94d5191ae26/landscape/thumb/thumb-0000000000-480x272.jpg
ZanyGrotesquePeachPanicBasket-yoHetxwda-GNWLP8,"Дуэт ""Няшка и Мыш"" @nezumi_mi заставляет дрожать всех боссов ԅ(≖‿≖ԅ)",wostok_wq,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e83a093a-ff87-4cab-a4fb-e33aa17bd330/landscape/thumb/thumb-0000000000-480x272.jpg
HorribleNaivePassionfruitShazBotstix-T_QuJ15wdgyq_Ss0,Грязный стример твича трогает девственную игру от вк плей вместе с @nezumi_mi,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/659b5398-ab0b-47e6-98d4-4dc8bf35f442/landscape/thumb/thumb-0000000000-480x272.jpg
PiliableMuddyKaleKappaPride-qPzHcQYxwhG__U6Q,ИВЕНТИМСЯ! ПРОВОЖАЕМ СТАРУЮ ГЛАВУ И ВСТРЕЧАЕМ НОВУЮ!,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7bc145aa-f31a-43f9-b199-9719a88ca1e2/landscape/thumb/thumb-0000000000-480x272.jpg
GloriousOriginalDelicataSuperVinlin-Btaw9K5aMM8d4JVf,Подобрали на стриме лучший саунд к игре,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b09bd44f-30ac-4934-8ca3-fc6f9df2b465/landscape/thumb/thumb-0000000000-480x272.jpg
TameAffluentWitchPartyTime-cFsEkjUxdB0hF4hf,Команда,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2d8e3126-fd77-4c99-bfa6-96be56ce9902/landscape/thumb/thumb-0000000000-480x272.jpg
AnnoyingSuspiciousTildeTBCheesePull-Tw5Qa-lGLiNT3CNP,Переиграл,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/54baeeb1-e815-4464-987e-359bb0dfc216/landscape/thumb/thumb-0000000000-480x272.jpg
BrainySecretiveCocoaTTours-lNQ7rhkA9tiHqRa9,Использовал гравитацию,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/94f45d74-cca9-43e7-a8dc-a0e7691dc9c9/landscape/thumb/thumb-0000000000-480x272.jpg
SavageNastyTriangleMcaT-L7HRB8DpJY4kpS3z,Стоит? Не стоит.,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/cd25ed72-0c98-4040-ade0-81f675273774/landscape/thumb/thumb-0000000000-480x272.jpg
ThoughtfulGorgeousWoodcockGOWSkull-v1oOfl3_m4Ujjiwn,Слишком много событий за пару секунд,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c592eb18-7936-42a9-a419-291de0993e67/landscape/thumb/thumb-0000000000-480x272.jpg
GracefulSpeedyEmuKappaRoss-BebGSPMvRFKwQpB0,скрылся,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/997ba91b-7b3e-417f-8811-ef5ccfc59b06/landscape/thumb/thumb-0000000000-480x272.jpg
ColdBoredNostrilPeteZarollTie-5B6A9F_X9YGqh9Qa,"Вот бы солсы хоть как то развивались, да?🍆",BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2cd83dca-b690-41bd-813b-3dbb50794bfa/landscape/thumb/thumb-0000000000-480x272.jpg
CourteousBlightedGrouseHassanChop-3zc2Y8IhKemC9UNY,Шорткат на смерть,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/497c234d-d0ab-4dc0-b991-02abd38c1cee/landscape/thumb/thumb-0000000000-480x272.jpg
RelentlessProudUdonSSSsss-8fjGdDx5DDatzlvG,Когда в первый раз играешь на Бримстоуне,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/38966fe5-24fe-4eb6-b343-14010f9f427c/landscape/thumb/thumb-0000000000-480x272.jpg
UgliestFuriousWitchBigBrother-N975YLp7J-sibi9D,🎃Halloween event #1🎃  Переживаю за их девичьи отношения больше чем за свой чат👻,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/08ca0a93-a980-4664-9875-6d319e406ba6/landscape/thumb/thumb-0000000000-480x272.jpg
AntsyGrossSnakeDBstyle-v0khzC_i8SCTG6YS,🎃Halloween event #6🎃 Пытаюсь выбить Nezumi из кейса и затащить в этой киберкатлетине,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/eae4143e-dcb7-4541-a84d-aedfb0e33a0b/landscape/thumb/thumb-0000000000-480x272.jpg
IntelligentEnjoyableWoodpeckerFutureMan-4aynwGuylHtNyplJ,"Вот бы солсы хоть как то развивались, да?🍆",BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/aa691bf2-a04c-4541-ad34-2e3747a1b796/landscape/thumb/thumb-0000000000-480x272.jpg
PoisedBillowingFungusThunBeast-Oq636w65KmvgmxfM,Нанял просто пять актёров,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0a724390-5500-4b28-861f-ee5d45795540/landscape/thumb/thumb-0000000000-480x272.jpg
RelentlessUglyShieldSpicyBoy-Yc1MM6rki3oaVSW8,[DROPS ON] В отличии от хайпожоров я тут по любви!,长仨卜丨丂廾工卜丨,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/44458358-07f9-4b52-acfa-ff8bc2b56b2b/landscape/thumb/thumb-0000000000-480x272.jpg
BumblingFaintCocoaHassaanChop-w7931cbfUxrmZryZ,Слейтофхэнд и его проём для будущего лифта,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c7d9ac73-e720-418f-9b9a-502a4cc4c91e/landscape/thumb/thumb-0000000000-480x272.jpg
SassyAdorableHeronJKanStyle-7wWPrVDyjPGmMzfD,изи,Danivchik,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/32682206-434b-4505-a89e-519765ca92a8/landscape/thumb/thumb-0000000000-480x272.jpg
RelievedAssiduousDiscDxCat-ipSdV3FoZEegPit6,имба лоля,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c1b3b1b1-9044-42b9-8325-d2a41fa54b31/landscape/thumb/thumb-0000000000-480x272.jpg
TrappedVibrantSageMau5-E51VRb-LwLreHVg5,Смотрим Panle from hell! выставка игры десятилетия!,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7b63bef9-c0fa-454e-b510-1ccaa9189b69/landscape/thumb/thumb-0000000000-480x272.jpg
PlayfulGlamorousWallabyHeyGirl-ddiqGxPq_QDvxEcK,очень смешная смерть,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6b8dd7ff-a8a4-43b9-9dd3-c36c21fb97d2/landscape/thumb/thumb-0000000000-480x272.jpg
ModernCoyScallionYouDontSay-5en7XjP4wwfQj-XU,Стоит ли шешчка,tbluecat,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7ea0cbca-6090-4b96-9a40-978e6b584d80/landscape/thumb/thumb-0000000000-480x272.jpg
StylishHeadstrongGarbageCorgiDerp-9Q82jAIsz10qKZvf,Очередная смэрть,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/3ade7395-299d-44b1-a264-18bf928e6bb0/landscape/thumb/thumb-0000000000-480x272.jpg
ElegantMoistMageUnSane-JsXqXetz-txE8VuX,Свергаем диснейленд!!!,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/dd3e3370-a0ff-45ea-a436-e1c3b67e6436/landscape/thumb/thumb-0000000000-480x272.jpg
FrigidMoistFennelPraiseIt-HnLVVzXirsCetafH,Планируем всю дальнейшую жизнь,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b4c5eb0a-7599-4dee-a071-e76543161484/landscape/thumb/thumb-0000000000-480x272.jpg
OptimisticUgliestHawkPeteZaroll-lgc53epl_G10ZfIj,Стэлс!,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ec2946ca-b823-474c-90d9-96017e990e72/landscape/thumb/thumb-0000000000-480x272.jpg
DistinctGorgeousArmadilloDerp-E4Ayzepp4xtwP7J-,ну скилл,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/9d1a81ef-ecc8-467b-8679-74ddf867390e/landscape/thumb/thumb-0000000000-480x272.jpg
TenaciousHyperWoodcockPartyTime-yXZroqR_0_l9PN3l,Стоит или не стоит? Вот в чем вопрос...,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/158c1a41-98a6-46e8-8ff7-26872171c49b/landscape/thumb/thumb-0000000000-480x272.jpg
SnappyVastAnteaterBigBrother-DH4fGYzGmbXZkIdE,ммм,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/86b4d5b8-1668-4d38-b846-0bac8a367d7a/landscape/thumb/thumb-0000000000-480x272.jpg
AssiduousMuddyStapleDancingBaby-_8c-mx-Ta-KEkGlA,Немного предкроватного чилла,Axelstray,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0b77cd20-c864-4a19-82d8-88c63166bfa7/landscape/thumb/thumb-0000000000-480x272.jpg
AntsyBlushingEggnogRedCoat-14RMguD_H968JiQN,!Fallguys | тренируемся к ивенту!,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2db6939c-6bfa-4d8b-8a78-84493a1fb90e/landscape/thumb/thumb-0000000000-480x272.jpg
SparklyHonorableGarlicNotLikeThis-OBvWK-peGmvNv42m,Нет фоллоу - нет игры,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/08a9523c-a816-4987-9f66-93db1fd5ad2b/landscape/thumb/thumb-0000000000-480x272.jpg
AbnegateTsundereDoot4Head-Yi8aRP6lPNAeL1hA,Бесстрашный воин,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/faec69c4-8a90-4f02-a8a1-8db44857fcba/landscape/thumb/thumb-0000000000-480x272.jpg
SleepySourOrcaFutureMan-V67eBP05QKL3VZsz,Ace,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a2bfa4a4-fd2c-4c90-a8d2-100ac38ce097/landscape/thumb/thumb-0000000000-480x272.jpg
ObservantArtisticPizzaPunchTrees-rcbi9ynGBkBSN4m6,Не хватает памяти,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6b54efc2-22e3-4cc7-874c-7e80d4cbec20/landscape/thumb/thumb-0000000000-480x272.jpg
EndearingPlainSangSeemsGood-eg1k0ka67_yfgLaC,Ссора,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/29fce9cb-700b-4941-9003-bfe926f8fd4e/landscape/thumb/thumb-0000000000-480x272.jpg
SparklingTriumphantPenguinFutureMan-nLPEUwYWSQbQGXUg,ШОК!!! СЕНСАЦИЯ!!! ПЕРВАЯ ПОЛОСА!!! БАРД РУГНУЛСЯ МАТОМ!!!,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/56ca6008-cd88-4dc2-aa99-9df33e51221b/landscape/thumb/thumb-0000000000-480x272.jpg
RoughExuberantDragonfruitAllenHuhu-tesXaDN_3LhQBxyI,Разборка питерская,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2cdd5332-41c5-4d0f-9579-62aba655c3c4/landscape/thumb/thumb-0000000000-480x272.jpg
ZanyTameHornetStrawBeary-14LgNiJUN8PkqHO5,Я справлюсь,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/bfc11ec3-d7dd-42cb-8527-56739914e85b/landscape/thumb/thumb-0000000000-480x272.jpg
NeighborlyNastyBadgerANELE-JqA3XAJUkK0Uj5_e,СПАРТА,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/faab6f89-2f31-4d74-9861-00e0b659e771/landscape/thumb/thumb-0000000000-480x272.jpg
SnappyAnimatedTaroResidentSleeper-_lYvyg_yqFV77rQV,Бард делай контент,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/1c27faac-a0f1-4370-8378-434415f9c44d/landscape/thumb/thumb-0000000000-480x272.jpg
MildStormyGrouseDendiFace-EzX4nwZbX1ryBMXz,Жесткое -3,Axelstray,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ef595fac-1698-4d28-b6d2-dc8d298c2fc3/landscape/thumb/thumb-0000000000-480x272.jpg
FrozenMiniatureLyrebirdYouWHY-ZFV5lVng8uIrz5nu,Слишком долго был без лютни,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/09d8ee96-8e51-4f01-9dee-16f173821621/landscape/thumb/thumb-0000000000-480x272.jpg
EmpathicJazzyApeHotPokket-bBuFVQ9zhHp3GXjT,!Розыгрыш | !Анчартед | ЦЕЛЕНАПРАВЛЕННО СЛИВАЕМ РАНГИ,Nasia_Everly,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a2a18bbc-eb11-487c-a75e-2210c0146fd5/landscape/thumb/thumb-0000000000-480x272.jpg
TrappedAmazonianGoldfishTwitchRaid-CWBakQaLmDuzpEiP,!Розыгрыш | отрабатываю чемоданы,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/557ab7b5-f3a6-4935-bccb-d05dd40b60db/landscape/thumb/thumb-0000000000-480x272.jpg
PoisedFamousCattleGrammarKing-24z7K7ohckYVC7LX,Как довыпендриваться с Эйктюром,Eagle_42,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/5bb6d096-71d7-4a1b-a378-03e80284431a/landscape/thumb/thumb-0000000000-480x272.jpg
SpinelessBraveZebraTheRinger-mv4urY_PNeRy3uyq,гайд по сушке,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b4f058d1-f8c4-4b21-beab-949a153da5b2/landscape/thumb/thumb-0000000000-480x272.jpg
KindFantasticBurritoDeIlluminati--Z5B6pZeXXMcja7D,"Лариса конечно злодейка, ну так и баба Зина не пирог",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7b124f2e-a3c0-40e2-b420-9a6ffde6749b/landscape/thumb/thumb-0000000000-480x272.jpg
RenownedClumsyGrasshopperRuleFive-KvUjFU2E3UYEIto7,Это очень странный сезон,ykydzza,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d55bc7be-6c43-41a5-bc8b-af3b61f65e1e/landscape/thumb/thumb-0000000000-480x272.jpg
ObliviousPlacidHummingbirdDogFace-NEnchd-kf9Z_dQIh,пора признаться. Я - нейросеть!,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7ecf1267-c0c1-40ac-a16a-c828001dbef0/landscape/thumb/thumb-0000000000-480x272.jpg
KindFurtiveKiwiStinkyCheese-YP7WPBsw4T416L6z,!Розыгрыш | Впервые Марадёрим. Убийца таркова???,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/3da14227-fa15-4abe-ae51-aa2d0ec64292/landscape/thumb/thumb-0000000000-480x272.jpg
RealOnerousFlyDancingBanana-IvcSWk3QwK_IgfdP,С таким другом стримерам враги не нужны,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/386eabc1-fa2f-4c3c-9fdb-b1db6c0e78bb/landscape/thumb/thumb-0000000000-480x272.jpg
NiceClearPlumDatSheffy-mYgTMSIlf-WfW8Qs,Мстительный бард,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6400acca-d4ad-4c4b-a8d6-16d8dfb5640b/landscape/thumb/thumb-0000000000-480x272.jpg
SullenLachrymoseCougarGingerPower-nSTNn1vbm1dnS6km,1,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/91ffb491-7dd5-431e-9f0a-0f6753a5aa92/landscape/thumb/thumb-0000000000-480x272.jpg
CrackyEnticingJamDBstyle-97UG58pOJeWdUr99,бард просто себе же заруинил хп,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6b43ecd1-ed99-4d73-9943-7462e3554d94/landscape/thumb/thumb-0000000000-480x272.jpg
WonderfulYawningLemurOhMyDog-4CeJQr-wMGhvdiS-,Семпаааай,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/32190977-50b7-48dc-8f83-25d2e2df4ee3/landscape/thumb/thumb-0000000000-480x272.jpg
AnnoyingAbrasiveAmazonPogChamp-wqGXI2vxcRZgaXJ8,Топ 1 с помощью силы аниме,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d61120b7-5855-4087-9e71-368b1622ce5e/landscape/thumb/thumb-0000000000-480x272.jpg
EnergeticSullenManateeOMGScoots--Yjjr2v0pAjwL_Kz,ГЕНШИН ПЫТАЛСЯ МЕНЯ КУПИТЬ,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f6fcef52-4473-46fe-bba4-9ad98efedf34/landscape/thumb/thumb-0000000000-480x272.jpg
EasyMoistBaconFailFish-Ou2CsxxAy3HYDFRM,Опять ссора,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/55260894-5cdd-44ee-865d-b1004b5b2510/landscape/thumb/thumb-0000000000-480x272.jpg
LazyKawaiiMartenUWot-jwCIrXZhvrur_7PX,"Это у тебя магическая палочка, или ты так рад меня видеть?",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ca336122-c5a2-48f0-b496-016bc0aca428/landscape/thumb/thumb-0000000000-480x272.jpg
PlainAlluringTaroTBCheesePull-TR9np6qBBHfL03-Y,кратко о барде,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/48c22941-1892-4bf0-8315-e005dfcf8a21/landscape/thumb/thumb-0000000000-480x272.jpg
ImpossibleTameRavenTBTacoLeft-GTbMMWAfR4zdJlU6,Что то пошло не по плану,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/1d391ce6-2cc4-4a84-8254-764621936012/landscape/thumb/thumb-0000000000-480x272.jpg
ApatheticSpookyShingleWholeWheat-FG7U4I-vs53eWxXr,отомстил,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b6854031-d1a3-4a7f-bbe2-efb970718f10/landscape/thumb/thumb-0000000000-480x272.jpg
SmallHyperGerbilFunRun-x3on9AUlc6MTVA3B,Отсутствует подключение...,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f0259c81-8990-4987-94cd-15e9678f5d5c/landscape/thumb/thumb-0000000000-480x272.jpg
FrozenTiredDotterelBIRB-mAV_IhBRPpMWzRwZ,Его хилили,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d3cb767e-b849-40e0-acf4-2fcaf774ecb3/landscape/thumb/thumb-0000000000-480x272.jpg
SlickSmoggyLeopardCclamChamp-waUGyBAvbFK0EJTZ,А ПОТГ так и не дали :(,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e0020708-b0aa-4565-8cb7-13d00cb3b815/landscape/thumb/thumb-0000000000-480x272.jpg
SuperRespectfulFalconPunchTrees-zpSMMMAX9HIzDFpF,Игра посылает,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/373a84a2-ddbd-4ae2-b777-ec65ed4e937b/landscape/thumb/thumb-0000000000-480x272.jpg
ShinyBumblingSpaghettiPermaSmug-FJBjQtytky7mX5Pc,Тот у кого нет лютни,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/78bc8c24-4d0c-4953-9578-bab44f6847bb/landscape/thumb/thumb-0000000000-480x272.jpg
AbstemiousSuspiciousAlmondPMSTwin-DxBaIMiucgszxFyD,Отвали ка мне деньжат,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/eca1c230-1bb8-473a-9d10-a61f68a7cfff/landscape/thumb/thumb-0000000000-480x272.jpg
IronicBlatantTomatoOptimizePrime-agfwJedtZWm2lgPe,конфликт,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/966abc9d-cf34-41f8-80c1-d032d47564a6/landscape/thumb/thumb-0000000000-480x272.jpg
NimbleKnottyKangarooVoHiYo--9Fjh_-Fu3dAimh4,достойный ответ,Motkin,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/25308518-68a4-40a1-95b8-43eceef5d71f/landscape/thumb/thumb-0000000000-480x272.jpg
CarefulPlausibleSwordStoneLightning-pjATK33_zZIqkC_5,ссора,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c5d13884-060c-4815-998f-e5151200102a/landscape/thumb/thumb-0000000000-480x272.jpg
ObeseSpoopyZucchiniResidentSleeper-URxmL4cpYuJVWOgT,"Чё ты ломишься, тут занято!",PushPunch,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/dfc02c30-7793-4a6a-a85e-1b7ce20815f9/landscape/thumb/thumb-0000000000-480x272.jpg
FragileNurturingPeafowlAliens-CtWBVM2xv5NHSE1z,Сидит пердит,PushPunch,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/890ea52c-d040-4d57-8274-0d058712e03c/landscape/thumb/thumb-0000000000-480x272.jpg
MoralBlatantClamSMOrc-qMsVYoELxljiPMc-,Систерс,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/955eaacd-e80c-4d61-b7c6-585dff68f35d/landscape/thumb/thumb-0000000000-480x272.jpg
PlainTenderDolphinSoBayed-nhnZpxtiK6JHuvzn,Наконец то вышла НАСТОЯЩАЯ игра года,Motkin,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d33c06a2-4c32-4fce-b7da-b7b7a3facf1c/landscape/thumb/thumb-0000000000-480x272.jpg
RespectfulFilthyGullGrammarKing-_BnWf8h36ZQv3aOB,открываем Думгая и общаемся со своими бро,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a29187c1-3cf4-4511-826d-743241ea4ebb/landscape/thumb/thumb-0000000000-480x272.jpg
PuzzledGloriousMouseTheThing-IRu5hOhzcjSj4ESF,Ссора,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0dbdb021-5c2e-4a68-b0bb-ef284dd5a17f/landscape/thumb/thumb-0000000000-480x272.jpg
MotionlessRoughMetalBabyRage-PtLCd39DwQZ_StlJ,"Стратег от бога, тактик, лжец.",BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2277a2ea-9fed-49d4-9614-6c35dc695c57/landscape/thumb/thumb-0000000000-480x272.jpg
ArborealNeighborlyHamburgerOneHand-j7iWvhpt78_HtoqV,ЧАТ КРУТОЙ,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c0033f4c-730c-4cc4-9bd4-e5fb158f390b/landscape/thumb/thumb-0000000000-480x272.jpg
ClearSilkyEelMcaT-qris68kcvjnrDEpg,ЧАТ КРУТОЙ,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/2ca98610-519a-478f-8c21-d11153b47bb2/landscape/thumb/thumb-0000000000-480x272.jpg
ShinyElegantGrouseDxCat-zXCaeg3zUpnpq8J3,НОВЫЙ СЕЗОН? КЛАССНЫЙ???,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f9785561-dcc8-4d25-87ac-bf8ee9146376/landscape/thumb/thumb-0000000000-480x272.jpg
